"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"INTRA_EXPORT";"AT";1;2025;1;11270.4088883534;"TRAMO_MV"
"INTRA_EXPORT";"BE";1;2025;1;27621.9327605919;"TRAMO_MV"
"INTRA_EXPORT";"BG";1;2025;1;2227.6000797967;"TRAMO_MV"
"INTRA_EXPORT";"HR";1;2025;1;1143.9274164373;"TRAMO_MV"
"INTRA_EXPORT";"CY";1;2025;1;89.9662232570918;"TRAMO_MV"
"INTRA_EXPORT";"CZ";1;2025;1;16694.5906074835;"TRAMO_MV"
"INTRA_EXPORT";"DK";1;2025;1;5750.24777123401;"TRAMO_MV"
"INTRA_EXPORT";"EE";1;2025;1;1091.13653857843;"TRAMO_MV"
"INTRA_EXPORT";"FI";1;2025;1;3304.31963166697;"TRAMO_MV"
"INTRA_EXPORT";"FR";1;2025;1;27481.0712066916;"TRAMO_MV"
"INTRA_EXPORT";"DE";1;2025;1;68486.8935955277;"TRAMO_MV"
"INTRA_EXPORT";"EL";1;2025;1;2244.73059702176;"TRAMO_MV"
"INTRA_EXPORT";"HU";1;2025;1;9344.79196753684;"TRAMO_MV"
"INTRA_EXPORT";"IE";1;2025;1;7886.96245727895;"TRAMO_MV"
"INTRA_EXPORT";"IT";1;2025;1;25498.6470206036;"TRAMO_MV"
"INTRA_EXPORT";"LV";1;2025;1;1144.82623132498;"TRAMO_MV"
"INTRA_EXPORT";"LT";1;2025;1;1939.33742654639;"TRAMO_MV"
"INTRA_EXPORT";"LU";1;2025;1;960.687225850735;"TRAMO_MV"
"INTRA_EXPORT";"MT";1;2025;1;148.47119824196;"TRAMO_MV"
"INTRA_EXPORT";"NL";1;2025;1;49538.0258066235;"TRAMO_MV"
"INTRA_EXPORT";"PL";1;2025;1;21435.1685198445;"TRAMO_MV"
"INTRA_EXPORT";"PT";1;2025;1;4839.5627721324;"TRAMO_MV"
"INTRA_EXPORT";"RO";1;2025;1;5385.95298873603;"TRAMO_MV"
"INTRA_EXPORT";"SK";1;2025;1;6963.70413408809;"TRAMO_MV"
